 0.500   0.00159160   0.00005632   0.00019945   0.00001994   0.00027324   0.00002334   5.82481752   0.53861166   0.00186484   0.00006097  
     1.500   0.00286408   0.00007563   0.00027524   0.00002343   0.00050460   0.00003185   5.67588933   0.38829634   0.00336868   0.00008206  
     2.500   0.00329887   0.00008105   0.00040289   0.00002834   0.00065220   0.00003606   5.05810398   0.30603428   0.00395107   0.00008871  
     3.500   0.00363793   0.00008520   0.00048466   0.00003109   0.00065818   0.00003623   5.52727273   0.33061024   0.00429611   0.00009258  
     4.500   0.00413257   0.00009087   0.00056643   0.00003361   0.00083569   0.00004082   4.94510740   0.26488098   0.00496825   0.00009962  
     5.500   0.00395506   0.00008891   0.00069607   0.00003725   0.00082970   0.00004067   4.76682692   0.25706294   0.00478476   0.00009777  
     6.500   0.00429811   0.00009257   0.00073796   0.00003836   0.00092344   0.00004291   4.65442765   0.23836537   0.00522155   0.00010203  
     7.500   0.00435595   0.00009315   0.00085563   0.00004130   0.00089552   0.00004225   4.86414254   0.25197347   0.00525147   0.00010228  
     8.500   0.00443174   0.00009408   0.00095137   0.00004364   0.00100921   0.00004485   4.39130435   0.21628925   0.00544094   0.00010423  
     9.500   0.00437190   0.00009332   0.00085962   0.00004140   0.00101918   0.00004507   4.28962818   0.21065408   0.00539108   0.00010364  
    10.500   0.00469301   0.00009688   0.00118672   0.00004864   0.00102516   0.00004521   4.57782101   0.22289276   0.00571818   0.00010691  
    11.500   0.00479074   0.00009780   0.00121065   0.00004912   0.00098128   0.00004423   4.88211382   0.24156512   0.00577203   0.00010733  
    12.500   0.00469501   0.00009686   0.00128445   0.00005060   0.00101519   0.00004499   4.62475442   0.22605805   0.00571020   0.00010680  
    13.500   0.00440381   0.00009374   0.00132633   0.00005142   0.00114483   0.00004777   3.84668990   0.18019166   0.00554865   0.00010521  
    14.500   0.00445567   0.00009429   0.00139015   0.00005264   0.00110694   0.00004697   4.02522523   0.19087536   0.00556261   0.00010534  
    15.500   0.00463318   0.00009610   0.00154373   0.00005554   0.00115480   0.00004798   4.01208981   0.18630706   0.00578798   0.00010741  
    16.500   0.00466709   0.00009653   0.00162949   0.00005699   0.00123658   0.00004965   3.77419355   0.17045489   0.00590366   0.00010855  
    17.500   0.00468504   0.00009659   0.00178905   0.00005971   0.00114483   0.00004785   4.09233449   0.19073577   0.00582987   0.00010780  
    18.500   0.00468504   0.00009668   0.00180102   0.00006011   0.00109497   0.00004672   4.27868852   0.20278906   0.00578001   0.00010737  
    19.500   0.00476083   0.00009733   0.00193465   0.00006215   0.00121863   0.00004929   3.90671031   0.17703919   0.00597945   0.00010910  
    20.500   0.00469700   0.00009680   0.00195060   0.00006234   0.00128445   0.00005068   3.65683230   0.16277353   0.00598145   0.00010926  
