 0.500   0.00128159   0.00005049   0.00018905   0.00001940   0.00025672   0.00002260   4.99224806   0.48150596   0.00153831   0.00005531  
     1.500   0.00223682   0.00006668   0.00031841   0.00002517   0.00042985   0.00002924   5.20370370   0.38652414   0.00266667   0.00007281  
     2.500   0.00282587   0.00007504   0.00040995   0.00002856   0.00055124   0.00003312   5.12635379   0.33671707   0.00337711   0.00008203  
     3.500   0.00325572   0.00008053   0.00045373   0.00003005   0.00055323   0.00003318   5.88489209   0.38174192   0.00380896   0.00008709  
     4.500   0.00342090   0.00008258   0.00058905   0.00003423   0.00062090   0.00003515   5.50961538   0.33904967   0.00404179   0.00008975  
     5.500   0.00359403   0.00008454   0.00062687   0.00003531   0.00063682   0.00003559   5.64375000   0.34224273   0.00423085   0.00009173  
     6.500   0.00366567   0.00008542   0.00070448   0.00003744   0.00073035   0.00003812   5.01907357   0.28687298   0.00439602   0.00009354  
     7.500   0.00405572   0.00008979   0.00080796   0.00004009   0.00076219   0.00003894   5.32114883   0.29627546   0.00481791   0.00009787  
     8.500   0.00386468   0.00008761   0.00085174   0.00004116   0.00082786   0.00004058   4.66826923   0.25212065   0.00469254   0.00009655  
     9.500   0.00391244   0.00008824   0.00094726   0.00004350   0.00084975   0.00004111   4.60421546   0.24578111   0.00476219   0.00009735  
    10.500   0.00396020   0.00008873   0.00109254   0.00004662   0.00087562   0.00004173   4.52272727   0.23819599   0.00483582   0.00009806  
    11.500   0.00403582   0.00008966   0.00122587   0.00004946   0.00082985   0.00004073   4.86330935   0.26199422   0.00486567   0.00009848  
    12.500   0.00410945   0.00009047   0.00119602   0.00004877   0.00090746   0.00004249   4.52850877   0.23428901   0.00501692   0.00009995  
    13.500   0.00422687   0.00009170   0.00129154   0.00005068   0.00097910   0.00004413   4.31707317   0.21594976   0.00520597   0.00010177  
    14.500   0.00417313   0.00009104   0.00146070   0.00005390   0.00103284   0.00004532   4.04046243   0.19801003   0.00520597   0.00010169  
    15.500   0.00406368   0.00008988   0.00158408   0.00005612   0.00096119   0.00004373   4.22774327   0.21385024   0.00502488   0.00009995  
    16.500   0.00423483   0.00009183   0.00168557   0.00005789   0.00096517   0.00004382   4.38762887   0.22074246   0.00520000   0.00010175  
    17.500   0.00437015   0.00009324   0.00169950   0.00005820   0.00103085   0.00004528   4.23938224   0.20702405   0.00540100   0.00010365  
    18.500   0.00450547   0.00009471   0.00189254   0.00006134   0.00095920   0.00004368   4.69709544   0.23558477   0.00546468   0.00010430  
    19.500   0.00439403   0.00009341   0.00187463   0.00006105   0.00108657   0.00004649   4.04395604   0.19319830   0.00548060   0.00010434  
    20.500   0.00432040   0.00009284   0.00197612   0.00006268   0.00107662   0.00004627   4.01293900   0.19283739   0.00539701   0.00010373  
    21.500   0.00428060   0.00009245   0.00209552   0.00006467   0.00118209   0.00004849   3.62121212   0.16786986   0.00546269   0.00010440  
    22.500   0.00432438   0.00009284   0.00211741   0.00006488   0.00111045   0.00004700   3.89426523   0.18480380   0.00543483   0.00010405  
