10.8371,10.4338,9.4779,8.80609,8.49073,7.984,7.44571,6.51125,5.28374,4.57375,4.02225,3.57743,3.25563,2.87475,2.67881,2.47593,2.26214,2.21161,2.04504,1.90923,1.64439,1.44031,1.20964,
11.8107,10.3415,9.98048,9.29631,8.65687,8.69379,8.04822,6.69833,5.54459,4.53155,3.99899,3.46148,3.1454,2.76676,2.44878,2.402,2.02914,1.8684,1.76273,1.60059,1.51467,1.26265,1.06401,
12.255,10.8723,10.0499,10.2837,9.3868,9.41943,8.88266,6.97368,5.86423,4.71461,4.08279,3.56507,2.98388,2.68125,2.44896,2.03793,1.88185,1.72257,1.62913,1.46038,1.26798,1.03502,0.83703,
10.7124,9.49092,8.44314,7.83709,7.78529,7.50659,6.75956,5.93206,5.00438,4.48434,3.94513,3.6329,3.38326,3.3161,3.16928,2.93384,2.7682,2.70903,2.63766,2.57088,2.283,2.08722,1.95277,
10.5955,9.2604,9.18255,8.02132,8.136,7.52096,7.32931,5.98536,5.16836,4.48145,3.975,3.60199,3.29959,3.0831,2.9872,2.6808,2.54145,2.40689,2.46165,2.11854,2.01455,1.82191,1.70833,
10.7486,9.70822,9.90883,9.61546,8.66741,8.20471,8.01858,6.57995,5.63202,4.72831,4.20258,3.64662,3.33952,3.02726,2.87626,2.67685,2.33589,2.40145,2.11824,2.08622,1.88418,1.60267,1.5675,
9.40131,8.26286,7.57757,6.8995,6.69825,6.53962,6.10883,5.31727,4.72136,4.18931,3.93117,3.72859,3.53383,3.33028,3.18921,3.33631,3.19571,3.06916,3.06725,2.86805,2.70424,2.6152,2.67724,
10.0494,8.59375,8.30556,7.66438,7.50098,7.46908,6.82935,5.93802,5.01123,4.44592,4.06666,3.78534,3.58863,3.36291,3.22955,3.22897,2.94584,2.80034,2.61104,2.73863,2.62439,2.42258,2.10059,
10.7405,9.72501,8.67809,8.16946,7.90077,7.74084,7.48246,6.37462,5.26159,4.66468,4.19874,3.88833,3.59554,3.28918,3.10113,2.98196,2.9259,2.69684,2.61826,2.62237,2.39039,2.19601,1.97722,
