5.5051,5.08149,4.44059,4.18382,4.07598,3.84318,3.25846,2.63674,2.16214,1.83722,1.62106,1.47055,1.25243,1.18962,1.12795,1.04276,0.977797,0.971603,0.879787,0.787252,0.749917,0.637044,0.542543,
5.27818,4.96733,4.47906,4.24352,4.13641,3.85777,3.32545,2.71411,2.17566,1.84494,1.57714,1.38174,1.30552,1.18399,1.04978,1.01347,0.864117,0.85645,0.756167,0.773992,0.696108,0.600822,0.584029,
5.40744,5.16486,4.79669,4.46988,4.22235,3.92263,3.49193,2.80632,2.27538,1.85462,1.61022,1.43502,1.29972,1.12944,1.05617,0.961168,0.900413,0.795247,0.770117,0.729357,0.675611,0.54389,0.467514,
5.39852,5.01515,4.43374,4.31106,3.71685,3.59085,3.11435,2.50765,2.09789,1.80326,1.59274,1.42218,1.33253,1.26382,1.15003,1.05565,1.06545,0.976838,0.874944,0.949353,0.811707,0.764455,0.67343,
5.64764,4.91985,4.61409,4.33013,3.99626,3.80633,3.26386,2.66101,2.20262,1.87359,1.6399,1.46304,1.33903,1.21784,1.17544,1.07087,1.01372,0.927571,0.879274,0.811957,0.760196,0.689286,0.592779,
5.4048,4.81789,4.70669,4.34019,4.21339,3.68317,3.42573,2.68647,2.25785,1.85741,1.65664,1.47671,1.35285,1.20007,1.09695,1.07902,0.938273,0.926609,0.880278,0.835527,0.750379,0.67784,0.554954,
5.30969,4.57826,4.36876,4.00546,3.7533,3.44084,2.98035,2.42012,2.01074,1.70533,1.57236,1.44673,1.3366,1.26188,1.19205,1.15082,1.05959,1.0583,0.912901,0.964965,0.882439,0.805781,0.800552,
5.61656,4.96023,4.43558,4.09205,4.00797,3.65,3.26315,2.60551,2.13945,1.81067,1.65875,1.48988,1.37005,1.25514,1.25259,1.13558,1.09903,0.998874,0.942923,0.892778,0.826532,0.728232,0.669998,
5.38197,5.23156,4.59512,4.5928,4.05189,3.93183,3.5097,2.76901,2.24431,1.98236,1.69167,1.5274,1.39068,1.28726,1.2152,1.11665,1.04162,1.00142,0.936694,0.868248,0.795588,0.755365,0.655306,
