  0.500   0.00205200   0.00006409   0.00025800   0.00002271   0.00019000   0.00001949  10.80000000   1.15821496   0.00224200   0.00006699  
     1.500   0.00372400   0.00008627   0.00040200   0.00002835   0.00034600   0.00002646  10.76300578   0.85988305   0.00407000   0.00009023  
     2.500   0.00443800   0.00009411   0.00050200   0.00003168   0.00043000   0.00002932  10.32093023   0.73704857   0.00486800   0.00009857  
     3.500   0.00502800   0.00010027   0.00065400   0.00003616   0.00052200   0.00003231   9.63218391   0.62632451   0.00555000   0.00010535  
     4.500   0.00550000   0.00010500   0.00077200   0.00003929   0.00057600   0.00003394   9.54861111   0.59137516   0.00607600   0.00011035  
     5.500   0.00573400   0.00010701   0.00079000   0.00003974   0.00060400   0.00003475   9.49337748   0.57421528   0.00633800   0.00011251  
     6.500   0.00613800   0.00011081   0.00095000   0.00004358   0.00068600   0.00003703   8.94752187   0.50932958   0.00682400   0.00011683  
     7.500   0.00614000   0.00011075   0.00110800   0.00004706   0.00072200   0.00003799   8.50415512   0.47306750   0.00686200   0.00011709  
     8.500   0.00651400   0.00011416   0.00120000   0.00004898   0.00079600   0.00003989   8.18341709   0.43447127   0.00731000   0.00012093  
     9.500   0.00627400   0.00011206   0.00124800   0.00004994   0.00077600   0.00003939   8.08505155   0.43504153   0.00705000   0.00011878  
    10.500   0.00662200   0.00011507   0.00147000   0.00005420   0.00079800   0.00003994   8.29824561   0.43966619   0.00742000   0.00012180  
    11.500   0.00670800   0.00011591   0.00161400   0.00005693   0.00075400   0.00003883   8.89655172   0.48321412   0.00746200   0.00012224  
    12.500   0.00677800   0.00011647   0.00176600   0.00005940   0.00083600   0.00004088   8.10765550   0.42024221   0.00761400   0.00012344  
    13.500   0.00704800   0.00011862   0.00182200   0.00006034   0.00088800   0.00004213   7.93693694   0.39957603   0.00793600   0.00012588  
    14.500   0.00693000   0.00011766   0.00204800   0.00006403   0.00082800   0.00004069   8.36956522   0.43511484   0.00775800   0.00012450  
    15.500   0.00688000   0.00011737   0.00212200   0.00006517   0.00083400   0.00004083   8.24940048   0.42770825   0.00771400   0.00012427  
    16.500   0.00700600   0.00011827   0.00228000   0.00006749   0.00096400   0.00004390   7.26763485   0.35295929   0.00797000   0.00012615  
    17.500   0.00725200   0.00012048   0.00223800   0.00006687   0.00092000   0.00004289   7.88260870   0.39008292   0.00817200   0.00012788  
    18.500   0.00736400   0.00012140   0.00247800   0.00007041   0.00093000   0.00004312   7.91827957   0.38963322   0.00829400   0.00012883  
    19.500   0.00730600   0.00012076   0.00268400   0.00007333   0.00102400   0.00004524   7.13476562   0.33657060   0.00833000   0.00012896  
    20.500   0.00758200   0.00012323   0.00271000   0.00007368   0.00095000   0.00004367   7.98105263   0.38913684   0.00853200   0.00013074  
    21.500   0.00777600   0.00012485   0.00269000   0.00007341   0.00098000   0.00004426   7.93469388   0.38033642   0.00875600   0.00013246  
    22.500   0.00764400   0.00012357   0.00284000   0.00007537   0.00105600   0.00004603   7.23863636   0.33653361   0.00870000   0.00013187  
    23.500   0.00764800   0.00012360   0.00287200   0.00007579   0.00110400   0.00004698   6.92753623   0.31531968   0.00875200   0.00013223  
