     0.500   0.00186000   0.00006096   0.00025600   0.00002263   0.00015400   0.00001755  12.07792208   1.43215242   0.00201400   0.00006344  
     1.500   0.00350000   0.00008364   0.00041800   0.00002891   0.00027200   0.00002332  12.86764706   1.14536688   0.00377200   0.00008683  
     2.500   0.00426400   0.00009251   0.00059800   0.00003458   0.00035000   0.00002646  12.18285714   0.95803814   0.00461400   0.00009622  
     3.500   0.00474400   0.00009737   0.00074200   0.00003852   0.00036800   0.00002713  12.89130435   0.98642310   0.00511200   0.00010108  
     4.500   0.00514200   0.00010140   0.00082000   0.00004049   0.00044800   0.00002993  11.47767857   0.79950479   0.00559000   0.00010572  
     5.500   0.00567400   0.00010653   0.00089600   0.00004232   0.00051800   0.00003218  10.95366795   0.71093291   0.00619200   0.00011128  
     6.500   0.00578200   0.00010753   0.00107000   0.00004633   0.00045400   0.00003013  12.73568282   0.87775969   0.00623600   0.00011167  
     7.500   0.00605200   0.00011000   0.00120200   0.00004902   0.00056800   0.00003370  10.65492958   0.66116133   0.00662000   0.00011504  
     8.500   0.00627600   0.00011204   0.00127200   0.00005042   0.00054000   0.00003286  11.62222222   0.73701693   0.00681600   0.00011676  
     9.500   0.00635400   0.00011291   0.00140000   0.00005290   0.00069200   0.00003720   9.18208092   0.51981586   0.00704600   0.00011887  
    10.500   0.00632600   0.00011241   0.00146400   0.00005409   0.00061000   0.00003492  10.37049180   0.62166265   0.00693600   0.00011771  
    11.500   0.00669000   0.00011558   0.00163800   0.00005728   0.00062600   0.00003538  10.68690096   0.63155678   0.00731600   0.00012088  
    12.500   0.00697400   0.00011820   0.00178200   0.00005974   0.00070200   0.00003746   9.93447293   0.55626507   0.00767600   0.00012400  
    13.500   0.00700200   0.00011833   0.00185600   0.00006090   0.00068400   0.00003698  10.23684211   0.57985981   0.00768600   0.00012398  
    14.500   0.00721800   0.00012017   0.00197600   0.00006283   0.00078200   0.00003954   9.23017903   0.49134599   0.00800000   0.00012650  
    15.500   0.00732400   0.00012097   0.00212600   0.00006530   0.00075600   0.00003888   9.68783069   0.52326152   0.00808000   0.00012707  
    16.500   0.00735200   0.00012127   0.00221800   0.00006663   0.00070200   0.00003746  10.47293447   0.58499318   0.00805400   0.00012692  
    17.500   0.00752000   0.00012260   0.00235000   0.00006863   0.00070400   0.00003752  10.68181818   0.59528649   0.00822400   0.00012821  
    18.500   0.00736200   0.00012148   0.00250400   0.00007072   0.00069800   0.00003736  10.54727794   0.59070581   0.00806000   0.00012710  
    19.500   0.00777200   0.00012463   0.00256600   0.00007165   0.00077000   0.00003924  10.09350649   0.53917953   0.00854200   0.00013066  
    20.500   0.00769200   0.00012408   0.00270600   0.00007363   0.00087200   0.00004175   8.82110092   0.44568873   0.00856400   0.00013092  
    21.500   0.00804000   0.00012674   0.00269600   0.00007338   0.00081000   0.00004024   9.92592593   0.51735261   0.00885000   0.00013298  
    22.500   0.00797000   0.00012619   0.00284000   0.00007547   0.00083600   0.00004088   9.53349282   0.49002905   0.00880600   0.00013265  
    23.500   0.00820400   0.00012814   0.00285400   0.00007550   0.00084400   0.00004108   9.72037915   0.49684740   0.00904800   0.00013457  
    24.500   0.00847600   0.00013026   0.00287200   0.00007579   0.00094000   0.00004335   9.01702128   0.43830930   0.00941600   0.00013729  
    25.500   0.00842800   0.00012996   0.00303000   0.00007784   0.00089800   0.00004237   9.38530067   0.46586839   0.00932600   0.00013669  
    26.500   0.00821000   0.00012828   0.00309400   0.00007860   0.00085000   0.00004122   9.65882353   0.49213479   0.00906000   0.00013474  
    27.500   0.00846200   0.00013019   0.00327800   0.00008090   0.00092200   0.00004293   9.17787419   0.45007986   0.00938400   0.00013708  
